User Name,Organization,Organization Type,Organization Country,Is Active,CPU Compute Allocation,CPU Node Hours Charged,GPU Compute Allocation,GPU Node Hours Charged,PI Name,Project Description,Department,Organization City
sjpark,Seoul National University,UNIV,Korea (the Republic of),True,1200.0,0.0,1712.4019555555556,19.161944444444444,Zhihong Lin,SciDAC ISEP: Integrated Simulation of Energetic Particle Turbulence and Transport,Department of Energy Systems Engineering,Seoul
xl834,Cornell University,UNIV,United States of America,True,840.0,21.689444444444444,240.0,0.5197222222222222,Giulia Guidi,Cornell CS5220 Applications of Parallel Computers,ECE,Ithaca
vtrancha,University of Rochester,UNIV,United States of America,True,10000.0,0.0,187.5,0.0,Edward Hansen,FLASH Simulations for the ARPA-E BETHE Program for Innovative Fusion Energy Technologies and Laser-driven Laboratory Astrophysics,Astrophysics,Rochester
nrongion,University of California Los Angeles (UCLA),UNIV,United States of America,True,250.0,0.0,100.0,0.0,Nicolas Rongione,"Passive, Indirect, Remote Detection of Whistler Waves using RF Antennas on the Large Plasma Device (LAPD)",,Los Angeles
nporquer,University of Oxford,UNIV,United Kingdom of Great Britain and Northern Ireland,True,300.0,0.0,100.0,0.0,Seth Digel,LSST Dark Energy Science Collaboration (DESC) Image Simulations,Physics,Oxford
jbarb,University of South Carolina,UNIV,United States of America,True,703.1,55.836666666666666,1852.6,2.523333333333333,Ravishankar Sundararaman,Beyond-DFT Electrochemistry with Accelerated and Solvated Techniques (BEAST),Chemistry,Columbia
rferrari,Massachusetts Institute of Technology,UNIV,United States of America,True,2600.0,0.0,5035.0,0.0,Jack Deslippe,NERSC Application Readiness for Future Architectures,"Earth, Atmospheric and Planetary Sciences",Cambridge
ggoldsh,University of California Berkeley,UNIV,United States of America,True,800.0,0.0,500.0,7.836111111111111,Richard Gerber,DOE Computational Science Graduate Fellows,Mathematics,Berkeley
jdelmar,Temple University,UNIV,United States of America,True,225000.0,27130.855555555558,75.0,0.0,Martha Constantinou,Proton GPDs from lattice QCD using asymmetric frames,Physics,Philadelphia
harshap,Lawrence Berkeley National Laboratory - NERSC,NERSCOPS,United States of America,True,2500.0,0.0,50.0,0.0,Kristofer Bouchard,LBL BRAIN,Bouchard Lab,Berkeley
bbonev,NVIDIA Corporation,INDUSTRY,United States of America,True,4258.6075,0.0,90000.0,175.2411111111111,Karthik Kashinath,Machine learning accelerated earth system models,Devtech,Santa Clara
wdoumerg,Institut de Fisica d'Altes Energies (IFAE),OTHGOVLB,Spain,True,3525.0,6.003333333333333,450.0,0.0,Joe Zuntz,Dark Energy Survey,Observational cosmology,Barcelona
rohith,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,2002.5,0.0,502.5,0.0,Kristin Ceder-Persson,Joint Center for Energy Storage Research,Materials Science and Engineering,Berkeley
clund,Argonne National Laboratory,DOELAB,United States of America,True,18236.0,13.592777777777778,0.0,0.0,Jiayi Xu,Modeling of C-C and C-H bond functionalization over single atom catalysts supported by redox non-innocent LTO and LMO support,CSE,Argonne
pkooloth,Pacific Northwest National Laboratory (PNNL),DOELAB,United States of America,True,2200.0,0.1463888888888889,75.0,0.0,Hailong Wang,High-Latitude Application and Testing (HiLAT) of Earth System Models & Regional Arctic System Model,Computational Climate Science,Richland
yzhang23,Ames Laboratory Iowa State University,DOELAB,United States of America,True,3200.0,0.0,15000.0,0.0,Hubertus Van Dam,N9ES-N1 NWChemEx,Ames Lab,Ames
azournas,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,256.6839166666667,0.0,107.06583333333332,0.0,Kristofer Bouchard,Computational Biosciences Group,JBEI,Berkeley
shrevaid,Indiana University,UNIV,United States of America,True,1282.3223333333333,0.0,768.0158333333334,0.0,Ariful Azad,Intelligent Primitives for Graph Machine Learning ,Data Science,Bloomington
cklaus,University of Wisconsin - Madison,UNIV,United States of America,True,700.0,24.0225,900.0,0.0,Alex Hexemer,Advanced Light Source,Physics,Madison
alynch,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,70.0,2.946111111111111,20.003875,0.0,Zachary Marshall,Simulation and analysis  of ATLAS Physics,Physics,Berkeley
cschmidt,University of Wisconsin - Madison,UNIV,United States of America,True,700.0,0.0,900.0,0.0,Alex Hexemer,Advanced Light Source,Physics,Madison
kehinson,Pacific Northwest National Laboratory (PNNL),DOELAB,United States of America,True,2000.0,446.9302777777778,0.0,0.0,Darren Engwirda,Study for Exascale Advances in a High-resolution Ocean using ROMS Coupled to E3SM,Energy & Environment,Richland
connor_f,University of Wisconsin - Madison,UNIV,United States of America,True,700.0,18.01361111111111,900.0,0.0,Alex Hexemer,Advanced Light Source,Physics,Madison
apmeza,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,187.6321,0.0,0.75,0.0,Benjamin Bowen,Metabolite Atlas,EGSB,Berkeley
vchuravy,Massachusetts Institute of Technology,UNIV,United States of America,True,2500.0,0.0,5000.0,0.2444444444444444,Valentin Churavy,ClimateMachine ~ Oceananigans.jl at Scale,,Cambridge
rmark,IBM staff onsite at NERSC,INDUSTRY,United States of America,True,250.0,0.0,5000.0,0.0,Sudip Dosanjh,NERSC Center Vendor Accounts,NERSC,Berkeley
jsamaroo,Massachusetts Institute of Technology,UNIV,United States of America,True,2600.0,0.0,5035.0,0.0,Jack Deslippe,NERSC Application Readiness for Future Architectures,CSAIL,Cambridge
razasaad,Michigan State University,UNIV,United States of America,True,0.0,0.0,14679.0,2173.677777777778,Josh Vermaas,Permeation across bacterial microcompartments for designer catalysis,MSU-DOE Plant Research Laboratory,East Lansing
ymhsu,University of California Berkeley,UNIV,United States of America,True,300.0,22.84722222222222,500.0,0.5322222222222223,Saul Perlmutter,Optimal Photometric Reduction of Supernova Images for Cosmological Measurements,Physics,Berkeley
henryw7,Stanford University,UNIV,United States of America,True,24638.0,0.0,12713.0,0.0,Diptarka Hait,Atomistic Simulation of Complex Chemical Systems,Chemistry,Stanford
dexteram,San Francisco State University,UNIV,United States of America,True,25.0,0.0,12.5,0.0,Edward (Wes) Bethel,SFSU HPC Educational Allocation,CS,San Francisco
jrincon,Universidad de los Andes,UNIV,Colombia,True,200.0,0.0,500.0,0.0,Paul Kent,Computational Resources for the Nanomaterials Theory Institute at the CNMS,Physics,Bogota
gz243,Cornell University,UNIV,United States of America,True,840.0,0.0,240.0,0.0,Giulia Guidi,Cornell CS5220 Applications of Parallel Computers,Electrical and Computer Engineering,Ithaca
wfr5091,Penn State University - University Park,UNIV,United States of America,True,2895.4444444444443,0.0,2025.0,0.0,Valentino Cooper,Fast and Cooperative Ion Transport in Polymer-Based Materials,Materials Science and Engineering,University Park
nbarac,University of Pennsylvania,UNIV,United States of America,True,85.45777777777778,0.0,100.03355555555557,0.0,Masao Sako,The Dark Energy Survey Supernova Search,Physics & Astronomy,Philadelphia
ksjung,Sandia National Laboratories - California,DOELAB,United States of America,True,13215.9,0.0,11452.00275,0.0,Jacqueline Chen,Direct Numerical Simulations of  Reactive Flow under Intense Sheared Turbulence and Nonequilibrium Conditions,Plasma & Reacting Flow Science,Livermore
amandacw,Howard University,UNIV,United States of America,True,459.4570555555556,0.0061111111111111,0.0,0.0,Mirza Galib,Developing machine learning force field for investigating chemical reactivity in concentrated electrolytes and at the solid-liquid interfaces.,Chemistry,Washington
nkennedy,Howard University,UNIV,United States of America,True,459.4570555555556,0.2877777777777778,0.0,0.0,Mirza Galib,Developing machine learning force field for investigating chemical reactivity in concentrated electrolytes and at the solid-liquid interfaces.,chemistry,Washington
amitche2,Stanford University,UNIV,United States of America,True,3250.0,0.0,7500.0,299.44694444444445,Grant Rotskoff,Characterizing the limits of nonequilibrium control for dissipative self-assembly,Chemistry,Stanford
ldenim,Tufts University,UNIV,United States of America,True,700.0,0.0,900.0,0.0,Alex Hexemer,Advanced Light Source,Mechanical Engineering,Medford
jwestrob,University of California Berkeley,UNIV,United States of America,True,75.0,0.0,75.0,0.0,Ulas Karaoz,"Scaling microbial traits from genomes to watersheds through combined airborne hyperspectral imaging, soil biogeochemistry, and metagenome assembled genomes","Environmental Science, Policy and Management",Berkeley
jlopezoc,University of California Irvine,UNIV,United States of America,True,700.0,0.0,900.0,0.0,Alex Hexemer,Advanced Light Source,Chemical and Biomolecular Engineering,Irvine
kutschke,Fermi National Accelerator Laboratory,DOELAB,United States of America,True,120000.0,0.0,12462.451111111111,0.0,Andrew Norman,Enabling HEP Intensity Frontier Science through HEPCloud,Computational Science and Artificial Intelligence,Batavia
anibajaj,Indiana University,UNIV,United States of America,True,1282.3223333333333,0.0,768.0158333333334,6.007222222222223,Ariful Azad,Intelligent Primitives for Graph Machine Learning ,Data Science,Bloomington
mekilic,Virginia Commonwealth University,UNIV,United States of America,True,2000.0,0.0,75.0,0.0,Puru Jena,Cluster and Nanostructure for Energy and Bio Applications,Physics,Richmond
adkania,Universytet Jagiellonski w Krakowie,UNIV,Poland,True,2279.01525,0.1313888888888889,5500.0,3175.6875,Benjamin Nachman,"Machine Learning for Classification, Regression, Generation, and Anomaly Detection in Jet Physics",Faculty of Mathematics and Computer Science,Krakow
zhe1,Florida State University,UNIV,United States of America,True,3250.0,376.4908333333333,75.0,3.3938888888888887,Bin Ouyang,Understanding Interfacial Chemistry and Cation Order-Disorder in Novel Battery Materials,Chemistry and Biochemistry,Tallahassee
jmmolina,Princeton University,UNIV,United States of America,True,6000.0,0.0,3000.0,0.0,Amitava Bhattacharjee,"Magnetic Reconnection, Instabilities, and Turbulence in Laboratory and Space Plasmas         ",Astrophysical Sciences - Program in Plasma Physics,Princeton
sophie,Fermi National Accelerator Laboratory,DOELAB,United States of America,True,120000.0,0.0,12462.451111111111,0.0,Andrew Norman,Enabling HEP Intensity Frontier Science through HEPCloud,Muons,Batavia
thiagara,Michigan Technological University,UNIV,United States of America,True,6700.0,0.6961111111111111,11000.0,519.9452777777777,Amartya Banerjee,Data Driven and First Principles Simulations of Chiral Matter,Mechanical Engineering-Engineering Mechanics,Houghton
wehking,Codeplay Software Ltd.,INDUSTRY,United Kingdom of Great Britain and Northern Ireland,True,100.0,3.0080555555555555,175.0,88.70111111111112,Jack Deslippe,NERSC Application Readiness for Future Architectures,Ecosystem division,Edinburgh
fadelm,Rensselaer Polytechnic Institute,UNIV,United States of America,True,8851.0,107.53694444444444,4950.0,4.792222222222223,Yuan Ping,"Spin-selective photocatalysis and quantum transport using ab initio density-matrix
dynamics",Materials Science and Engineering,Troy
sudhansu,University of Illinois at Urbana-Champaign,UNIV,United States of America,True,2.5,0.0,2.5,0.0,V. Rao Kotamarthi,Dynamic Downscaling of Climate Projections for DoD Installations,Department of Atmospheric Sciences,Urbana
karwal,University of Pennsylvania,UNIV,United States of America,True,3525.0,0.0,450.0,0.0,Joe Zuntz,Dark Energy Survey,Physics and Astronomy ,Philadelphia
mjkeller,University of Rochester,UNIV,United States of America,True,2000.0,0.0,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,Physics and Astronomy,Rochester
amii_mat,University of Rochester,UNIV,United States of America,True,2000.0,0.0,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,Physics and Astronomy,Rochester
jstall,Kansas State University,UNIV,United States of America,True,246.3,0.0,150.0,0.0,Loren Greenman,Ultrafast dynamics of correlated electron processes,Physics,Manhattan
adench,University of Illinois at Chicago,UNIV,United States of America,True,1800.0,1356.407222222222,1075.0,0.0,Paul Kent,Computational Resources for the Nanomaterials Theory Institute at the CNMS,Physics,Chicago
adrohsk,Sandia National Laboratories - New Mexico,DOELAB,United States of America,True,200.0,0.0286111111111111,470.0,54.77305555555556,Siva Rajamanickam,Machine Learning Algorithms Research on Accelerator Hardware,1444,Albuquerque
xuchao,Northeastern University,UNIV,United States of America,True,4125.0,331.65416666666664,9568.0,5485.406666666667,Judit Zador,Exascale Catalytic Chemistry 2021,Department of Chemical Engineering,Boston
bvcomper,General Atomics,INDUSTRY,United States of America,True,5000.0,0.0,400.0,0.0,Sterling Smith,High performance computing in support of the DIII-D National Fusion Facility,Experimental Science,San Diego
plslopes,QuEra Computing Inc.,INDUSTRY,United States of America,True,19000.0,0.0,1000.0,0.0,Pedro Lopes,Quantum Simulation of Equilibrium and Non-Equilibrium Nucleation Physics in Rydberg Systems,,Boston
mjwrobel,Stony Brook University,UNIV,United States of America,True,2000.0,0.0,5000.0,0.0,Paul Ullrich,A Framework for Improving Analysis and Modeling of Earth System and Intersectoral Dynamics at Regional Scales,School of Marine and Atmospheric Sciences ,Stony Brook
stupakov,SLAC National Accelerator Laboratory,DOELAB,United States of America,True,10000.0,8.760277777777778,275.0,0.0,Nicholas Taylor,"Energy Recovery Linac Designs and
Studies for Electron Cooling of
Hadron Beams",ARD,Menlo Park
rlarsen,University of Stavanger,UNIV,Norway,True,7.5,0.0,63000.0,3867.412222222222,Peter Petreczky,Quarkonia in Hot Medium,Mathematics and Physics,Postboks
ahriley,Durham University,UNIV,United Kingdom of Great Britain and Northern Ireland,True,2000.0,0.0,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,Institute for Computational Cosmology,Durham
kumar,State University of New York at Albany,UNIV,United States of America,True,2800.0008500000004,0.0,699.9877916666668,0.0,Maria Elena Monzani,LZ - LUX ZEPLIN,Physics,Albany
cjiang,Jackson State University,UNIV,United States of America,True,1500.0,460.87111111111113,75.01805555555555,0.0725,Shuang Tu,Numerical Investigation of Fluid Flow and Space Charge in Liquid Argon Time Projection Chamber (LArTPC) Detectors,Electrical and Computer Engineering,Jackson
dchorta,University of Delaware,UNIV,United States of America,True,150.41611111111112,0.0,600.0,0.0,Sunita Chandrasekaran,ECP SOLLVE Validation & Verification Test Suite (OMPVV),Computer & Information Sciences,Newark
slama,Georgia Institute of Technology,UNIV,United States of America,True,75.0,0.0,75.0,0.0,Takamitsu Ito,OCEAN PHYSICAL-BIOGEOCHEMICAL INTERACTIONS IN THE CMIP6 AND E3SM EARTH SYSTEM MODELS,Ocean Sciences and Engineering,Atlanta
kaos,San Francisco State University,UNIV,United States of America,True,10.0,0.7277777777777777,5.0,0.9119444444444444,Edward (Wes) Bethel,SFSU HPC Educational Allocation,Computer Science,San Francisco
mgonz483,California State University Channel Islands (CSUCI),UNIV,United States of America,True,24.0,0.0,12.0,0.0,Scott Feister,Teaching Computer Organization & Architecture via Parallel Programming Exercises,Computer Science,Camarillo
